id,text,scenario,confidence,source_film,start_timestamp,end_timestamp,context_before,context_after,catalan_markers
Vicky Cristina Barcelona_2008_4061345_883,¿Qué más quieres?,plans,0.8,Vicky Cristina Barcelona,"00:58:12,284","00:58:13,183",Se acabó. | Te veo con otra persona ahora y estoy bien. Soy educada.,"Conforme pasaban los días, Cristina observaba a María Elena y Juan Antonio | y encontraba al corazón más misterioso que nunca.",
Vicky Cristina Barcelona_2008_4061345_892,Me siento algo triste. ¿Por qué?,emotions,0.8681577348709106,Vicky Cristina Barcelona,"00:59:10,996","00:59:13,220",más de ella de lo que me gustaría admitir. | Por eso me pongo tan sensible cuando lo menciona.,Porque siento que nunca voy a ser capaz de | influenciarte o inspirarte de ninguna manera.,
Vicky Cristina Barcelona_2008_4061345_900,"Bueno, eso me alegra.",emotions,0.6679836463928224,Vicky Cristina Barcelona,"00:59:33,654","00:59:36,305",y ahora yo no puedo parar de escucharla. | ¿No?,¿Qué? | Quizás aquí no sea una buena idea.,
Vicky Cristina Barcelona_2008_4061345_913,"No, yo creo que es bueno.",opinions,0.9105783367156982,Vicky Cristina Barcelona,"01:00:17,695","01:00:19,936","No puedo creer que me contrataran en el consulado. | Mi español es menos que perfecto, por decir poco.",Está bien. | ¿Pero estás disfrutando tu estancia en Barcelona?,
Vicky Cristina Barcelona_2008_4061345_914,Está bien.,farewells,0.7512829017639161,Vicky Cristina Barcelona,"01:00:20,056","01:00:20,808","Mi español es menos que perfecto, por decir poco. | No, yo creo que es bueno.",¿Pero estás disfrutando tu estancia en Barcelona? | Lo haría si tuviera más amigos.,
Vicky Cristina Barcelona_2008_4061345_952,¡Espérenme!,farewells,0.6017257881164552,Vicky Cristina Barcelona,"01:02:21,424","01:02:22,626",María Elena decidió que todos cocinarían una gran cena | e insistió en que recogieran moras frescas.,"¡Me da vértigo! | Éste es el lugar perfecto. Aquí, así.",
Vicky Cristina Barcelona_2008_4061345_953,¡Me da vértigo!,farewells,0.6215995025634766,Vicky Cristina Barcelona,"01:02:24,638","01:02:26,299",e insistió en que recogieran moras frescas. | ¡Espérenme!,"Éste es el lugar perfecto. Aquí, así. | Me pasas un poco. Sí, toma.",
Vicky Cristina Barcelona_2008_4061345_955,"Me pasas un poco. Sí, toma.",farewells,0.794785327911377,Vicky Cristina Barcelona,"01:02:32,770","01:02:34,581","¡Me da vértigo! | Éste es el lugar perfecto. Aquí, así.","¿Qué sucede? | ¿Qué, qué, qué? ¿Qué pasó?",
Vicky Cristina Barcelona_2008_4061345_960,Aquí. ¿Aquí? Aguanta.,farewells,0.6891828727722169,Vicky Cristina Barcelona,"01:02:46,567","01:02:47,993","Espera, siéntate. Siéntate, siéntate, siéntate. | ¿Es el de arriba o el de abajo?","Espera, déjame. | ¿Quieres una aspirina? Tengo aspirina en mi bolso.",
Vicky Cristina Barcelona_2008_4061345_961,"Espera, déjame.",farewells,0.7097915840148926,Vicky Cristina Barcelona,"01:02:52,563","01:02:53,648",¿Es el de arriba o el de abajo? | Aquí. ¿Aquí? Aguanta.,¿Quieres una aspirina? Tengo aspirina en mi bolso. | Está bien. Relájate. Ya regreso.,
Vicky Cristina Barcelona_2008_4061345_962,¿Quieres una aspirina? Tengo aspirina en mi bolso.,plans,0.8,Vicky Cristina Barcelona,"01:02:57,533","01:03:01,532","Aquí. ¿Aquí? Aguanta. | Espera, déjame.",Está bien. Relájate. Ya regreso. | Está todo en su cabeza. Tiene mucha tensión.,
Vicky Cristina Barcelona_2008_4061345_963,Está bien. Relájate. Ya regreso.,farewells,0.7087088775634767,Vicky Cristina Barcelona,"01:03:01,565","01:03:04,223","Espera, déjame. | ¿Quieres una aspirina? Tengo aspirina en mi bolso.","Está todo en su cabeza. Tiene mucha tensión. | Para el mundo, él es despreocupado, nada le importa,",
Vicky Cristina Barcelona_2008_4061345_970,No lo sabía. ¿Es por eso que tienes un piano en la casa?,family,0.8,Vicky Cristina Barcelona,"01:03:53,907","01:03:56,363",¿Sabes que ella toca el piano? | No.,"Podría haber sido una concertista de piano. | Sí, podrías. Nadie toca Scarlatti como María Elena.",
Vicky Cristina Barcelona_2008_4061345_972,"Sí, podrías. Nadie toca Scarlatti como María Elena.",requests,0.8,Vicky Cristina Barcelona,"01:03:59,177","01:04:02,921",No lo sabía. ¿Es por eso que tienes un piano en la casa? | Podría haber sido una concertista de piano.,Entiende Scarlatti. ¿Verdad? | ¿Tocas algo de música?,
Vicky Cristina Barcelona_2008_4061345_978,"Es triste, en realidad, porque siento que tengo mucho que expresar",emotions,0.81897310256958,Vicky Cristina Barcelona,"01:04:18,984","01:04:23,649","de que no estoy dotada, ¿entiendes? | Puedo apreciar el arte y me encanta la música, pero.",pero no estoy dotada. | Pero tú sí tienes talento.,
Vicky Cristina Barcelona_2008_4061345_988,Claro que lo hice. La primera noche que estuve en la casa no confiaba en ti.,family,0.8,Vicky Cristina Barcelona,"01:04:47,653","01:04:51,456",Las encontré en tu equipaje. | ¿Revisaste mi equipaje?,No creía que eras lo que decías que eras. | Quería saber quién realmente comparte la cama con mi ex esposo.,lexical:che
Vicky Cristina Barcelona_2008_4061345_1014,"Cualquier programa de la TV, obviamente en vivo, puedes verlo en tu computador.",requests,0.8,Vicky Cristina Barcelona,"01:06:45,644","01:06:49,929",aunque en Nueva York no pasaran mucho tiempo juntos. | Debes estar bromeando.,"Entonces yo estaba volando a Tokio, a 12 Km. de altura. | y viendo a los Mets, en vivo en mi laptop.",
Vicky Cristina Barcelona_2008_4061345_1018,Tendremos la nueva casa con cables para todo.,family,0.8,Vicky Cristina Barcelona,"01:06:59,617","01:07:01,700","y viendo a los Mets, en vivo en mi laptop. | Es increíble. Nunca pierdes la conectividad.",Estoy buscando esas nuevas TV de alta definición japonesas. | Debes tener a mi tipo para la instalación. Es un genio en computación.,
Vicky Cristina Barcelona_2008_4061345_1033,"lejos de la casa, para tomar un café.",family,0.8,Vicky Cristina Barcelona,"01:08:10,300","01:08:12,641","hasta una tarde, cuando ocurrió algo impredecible. | Unos días después, Judy le pidió a Vicky que se reunieran en privado,","Lo que pasó el otro día, yo. | No quiero que tengas una idea equivocada.",
Vicky Cristina Barcelona_2008_4061345_1046,Lamento escuchar eso.,apologies,0.6828134727478028,Vicky Cristina Barcelona,"01:08:59,099","01:09:00,691","No he estado enamorada de Mark | por años. Lo amo, pero no estoy enamorada de él.",Es divertido. Acabo de decir. | Acabo de decirle el mismo discurso a mi psiquiatra.,
Vicky Cristina Barcelona_2008_4061345_1077,"Sin ti, todo eso no sería posible. ¿Sabes por qué?",requests,0.8,Vicky Cristina Barcelona,"01:11:04,116","01:11:07,300","No. Antes de ti | nos producíamos tanto daño el uno al otro, tanto sufrimiento.","Porque tú eres el ingrediente que faltaba. | Eres como el tono que, en la paleta, hace el color hermoso.",
Vicky Cristina Barcelona_2008_4061345_1088,"Yo escucho, y soy feliz.",emotions,1.0,Vicky Cristina Barcelona,"01:11:44,907","01:11:47,334",Sé que no te molestaría. Del mismo modo que tengo este sentimiento | cuando los escucho encerrados en la pasión cada noche.,¿Estaba bien Cristina | cuando María Elena y Juan Antonio hicieron el amor una tarde?,
Vicky Cristina Barcelona_2008_4061345_1106,¡Venga ya!,farewells,0.8,Vicky Cristina Barcelona,"01:12:38,250","01:12:38,900","y nos nutrimos de ésta. | Pero si todos hicieran eso, la sociedad no funcionaría.","No nos metamos en uno de esos complicados, | categóricamente imperativos argumentos. Lo que sea funciona.",
Vicky Cristina Barcelona_2008_4061345_1111,No lo sé. ¿Podrías vivir así?,requests,0.8,Vicky Cristina Barcelona,"01:12:46,287","01:12:48,453","¿Lo que sea funciona? María Elena dice que hay muchas | verdades en la vida, no sólo una.","Bueno, nunca tuve de Christina. | ¿Qué? ¿Su falta de estructura? Está muy estructurada.",
Vicky Cristina Barcelona_2008_4061345_1133,Pero si lo disfrutaste.,farewells,0.6335447502136231,Vicky Cristina Barcelona,"01:15:02,466","01:15:05,264","Sí. O sea, sólo pasó. | No estoy planeando hacer una costumbre de esto, necesariamente.","Lo hice, todo el tiempo. | ¿Se lo dijiste a Juan Antonio? Por supuesto. No hay nada que ocultar.",
Vicky Cristina Barcelona_2008_4061345_1145,Nos iremos a casa pronto.,family,0.8,Vicky Cristina Barcelona,"01:15:47,623","01:15:49,355",No lo sé. Qué rápido pasa el tiempo. | El verano casi se ha acabado.,Pensé que seguirías dándole vueltas. | al cuento de lujuria de tu amiga en el cuarto oscuro.,
Vicky Cristina Barcelona_2008_4061345_1169,"Vale, vale.",farewells,0.6436857414245606,Vicky Cristina Barcelona,"01:17:53,582","01:17:54,256",Eso lo sé. Pero sé que no puedo vivir así para siempre. | ¿Te lo dije o no te lo dije?,¿Qué es lo que quieres? Quiero algo diferente. | ¿Qué?,
Vicky Cristina Barcelona_2008_4061345_1170,¿Qué es lo que quieres? Quiero algo diferente.,plans,0.8,Vicky Cristina Barcelona,"01:17:54,860","01:17:57,302","¿Te lo dije o no te lo dije? | Vale, vale.",¿Qué? | No lo sé. Esto no.,
Vicky Cristina Barcelona_2008_4061345_1184,"Habla inglés, por favor, así ella te entiende.",requests,0.8,Vicky Cristina Barcelona,"01:18:28,196","01:18:31,779","¡Cómo lo sabía, cómo lo sabía! | Ya.","Insatisfacción crónica, eso es lo que tienes. Insatisfacción crónica. | Gran enfermedad. Gran enfermedad.",
Vicky Cristina Barcelona_2008_4061345_1194,"Cállate ya, por favor.",requests,0.8,Vicky Cristina Barcelona,"01:19:02,242","01:19:04,112","¡Niñata de mierda! ¡Niñata de mierda! | ¡Cómo lo sabía, cómo lo sabía, cómo lo sabía!","Cállate ya. Es evidente que no ha encontrado a la persona adecuada. | El día que encuentre a la persona adecuada,",
Vicky Cristina Barcelona_2008_4061345_1230,"¿Cuán directa quieres que sea? Cuando miro a Doug, veo a Mark.",plans,0.8,Vicky Cristina Barcelona,"01:21:19,553","01:21:24,235","estaría bien con Doug. | ¿Sólo bien? Si, como lo planeé.",Me estás usando para reescribir tu propia historia. | A pesar de las protestas de Vicky.,
Vicky Cristina Barcelona_2008_4061345_1244,María Elena. ¿Sabes lo triste que es para mí ver,emotions,0.8819779062271118,Vicky Cristina Barcelona,"01:22:02,800","01:22:04,536",de que tu trabajo se haya ido a la mierda. | que no te enteras de nada y no creces y no maduras!,"que nunca en tu puta vida te vas a dar cuenta del potencial que tienes? | Déjame en paz. María Elena, déjame en paz, déjame en paz.",
Vicky Cristina Barcelona_2008_4061345_1248,y se fue de la casa de Juan Antonio.,family,0.8,Vicky Cristina Barcelona,"01:22:14,877","01:22:16,997","Déjame en paz. María Elena, déjame en paz, déjame en paz. | Como pasó antes por mutuo acuerdo, María Elena recogió sus cosas",Él se acerca mucho. | Se acerca mucho para hablar. Se acerca mucho para hablar.,
Vicky Cristina Barcelona_2008_4061345_1253,Creo que será un buen contacto para mí.,opinions,0.8,Vicky Cristina Barcelona,"01:22:48,135","01:22:50,184",Esa es probablemente la causa de su éxito. | Le contaba a ella viniendo aquí en el auto que estoy muy.,Voy por comida ¿Alguien quiere algo? | Lo tiene en su cara.,
Vicky Cristina Barcelona_2008_4061345_1265,Por ahora.,farewells,0.7264656257629395,Vicky Cristina Barcelona,"01:23:37,113","01:23:38,163","Así que ahora ¿sólo estás con tu ex esposa? | No, María Elena también se ha ido.",Es gracioso. María Elena y yo | estamos hechos el uno para el otro y no.,
Vicky Cristina Barcelona_2008_4061345_1277,"pero nos preparamos para irnos el fin de semana, así que.",plans,0.7868401718139649,Vicky Cristina Barcelona,"01:24:21,177","01:24:23,743","Entiendo que tu cama está vacía ahora | y tú siempre te has muerto de ganas por mí,",Reúnete conmigo para comer. | Tengo mucho miedo.,
Vicky Cristina Barcelona_2008_4061345_1290,"Sabes, cuando tengamos casa, me gustaría tener un pájaro para la nueva casa.",family,0.8,Vicky Cristina Barcelona,"01:24:59,770","01:25:03,462",¿Por qué no? Es ridículo. | Son hermosos. Siempre quise un pájaro.,"Y me inclino por Bedford Hills. ¿Qué piensas? | Sí, sí.",
Vicky Cristina Barcelona_2008_4061345_1295,Te veo mañana por la tarde.,plans,0.8,Vicky Cristina Barcelona,"01:25:15,621","01:25:17,623",Espera. | ¿Hola?,No es posible. Nos preparamos para irnos el fin de semana. | Estate en la esquina de la calle Tilés en Pedralbes.,
Vicky Cristina Barcelona_2008_4061345_1296,No es posible. Nos preparamos para irnos el fin de semana.,plans,0.7345739555358888,Vicky Cristina Barcelona,"01:25:18,891","01:25:23,243",¿Hola? | Te veo mañana por la tarde.,Estate en la esquina de la calle Tilés en Pedralbes. | Te recogeré en auto al mediodía.,
Vicky Cristina Barcelona_2008_4061345_1301,Pero Judy Nash me llamó y me dijo que no eras feliz.,emotions,0.8,Vicky Cristina Barcelona,"01:25:41,631","01:25:45,117",Pierdes el tiempo. No puedo hablar ahora. | No soy el tipo de hombre que intentaría meterse entre un esposo y una esposa.,Que estás más enamorada de mí que del hombre con el que te casaste. | No puedo hablar.,
Vicky Cristina Barcelona_2008_4061345_1309,Quiere que hagamos un almuerzo de despedida mañana al mediodía.,plans,0.7809202098846436,Vicky Cristina Barcelona,"01:26:16,622","01:26:20,074",Era mi. profesor de lengua. | ¿Sí?,"Perfecto. Voy a jugar al golf con Mark por la mañana. | Bueno, esto es.",
Vicky Cristina Barcelona_2008_4061345_1310,Perfecto. Voy a jugar al golf con Mark por la mañana.,plans,0.8,Vicky Cristina Barcelona,"01:26:20,746","01:26:23,864",¿Sí? | Quiere que hagamos un almuerzo de despedida mañana al mediodía.,"Bueno, esto es. | Estuve trabajando en estos últimamente.",
Vicky Cristina Barcelona_2008_4061345_1344,¿Qué haces?,greetings,0.6511790466308595,Vicky Cristina Barcelona,"01:29:35,724","01:29:36,791","pero eso requerirá como una excitación, emocional. | y desde un punto de vista práctico, tú no eres un hombre que planea un",¡Te vas a matar! | ¡Que no quiero vivir así! ¡Que no quiero!,
Vicky Cristina Barcelona_2008_4061345_1353,"Escúchame, mi amor.",greetings,0.6172080230712891,Vicky Cristina Barcelona,"01:30:16,708","01:30:19,581",Dame la pistola. Dámela. | Que me des la pistola. ¡Hostia!,"Mi amor, escúchame. | Ya, ya, mi amor, ya.",
Vicky Cristina Barcelona_2008_4061345_1354,"Mi amor, escúchame.",greetings,0.602490634918213,Vicky Cristina Barcelona,"01:30:20,426","01:30:25,078","Que me des la pistola. ¡Hostia! | Escúchame, mi amor.","Ya, ya, mi amor, ya. | ¡Dios!",
Vicky Cristina Barcelona_2008_4061345_1355,"Ya, ya, mi amor, ya.",greetings,0.6749650192260743,Vicky Cristina Barcelona,"01:30:25,198","01:30:26,548","Escúchame, mi amor. | Mi amor, escúchame.","¡Dios! | ¡Oh, Dios mío, lo siento tanto!",
Vicky Cristina Barcelona_2008_4061345_1357,"¡Oh, Dios mío, lo siento tanto!",apologies,0.8,Vicky Cristina Barcelona,"01:30:29,066","01:30:30,882","Ya, ya, mi amor, ya. | ¡Dios!","Que yo no he hecho nada. Me has quitado la pistola. | ¡Dios mío, los dos están locos! ¡Están completamente locos!",
Vicky Cristina Barcelona_2008_4061345_1371,Te amo demasiado.,emotions,0.8633459949493408,Vicky Cristina Barcelona,"01:31:10,318","01:31:12,146",¿Y si te hubiera pasado algo? | ¿Qué? ¿Qué estás diciendo?,"Doug nunca descubrió la verdadera historia. | Judy sabía el secreto y, por supuesto,",
Vicky Cristina Barcelona_2008_4061345_1378,y Cristina pensó que era triste,emotions,0.8,Vicky Cristina Barcelona,"01:31:37,427","01:31:38,799","de su propio destino quedó en espera. | Cuando Cristina volvió de las Antillas, Vicky le contó toda la historia",lo mucho que Vicky había deseado a Juan Antonio | y no podía decir ni hacer nada al respecto.,
Vicky Cristina Barcelona_2008_4061345_1385,algo pasajero.,farewells,0.6209661674499513,Vicky Cristina Barcelona,"01:31:55,302","01:31:56,973","Pero si hubiera sabido lo que pasó, nunca habría continuado con él. | Mira, eso fue un.",Ahora se terminó. | Vicky fue a casa a tener su gran boda con Doug,
Vicky Cristina Barcelona_2008_4061345_1388,a la casa que ambos decidieron,family,0.8,Vicky Cristina Barcelona,"01:32:31,304","01:32:33,571",Ahora se terminó. | Vicky fue a casa a tener su gran boda con Doug,para llevar la vida que ella había previsto | para sí misma antes del verano en Barcelona.,
The Spanish Prisoner_1997_572415_2,"¿Motivo de su viaje, por favor?",requests,0.8,The Spanish Prisoner,"00:02:07,336","00:02:09,379",LA TRAMA,Negocios. | Gracias. Bienvenido a St. Estephe.,
The Spanish Prisoner_1997_572415_9,Guárdalo eso. Un momento.,farewells,0.6358355712890625,The Spanish Prisoner,"00:02:28,270","00:02:29,647",Cálmate. | Después del numerito.,Joe. ¿Sr. Ross? | Hola.,
The Spanish Prisoner_1997_572415_12,Hola. Susan.,greetings,0.8633100891113281,The Spanish Prisoner,"00:02:35,361","00:02:37,403",Joe. ¿Sr. Ross? | Hola.,"¿Estaba en el avión? En turista. | Me ha enviado la empresa, es increíble.",
